[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000420s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000375s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000359s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000581s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001905s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000968s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001043s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000737s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000795s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001252s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001376s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000232s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000269s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.010913s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010956s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000295s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000237s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000136s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000278s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001024s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000328s ]
[ 2017-12-13T11:22:17+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000360s ]
[ 2017-12-13T11:22:18+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000588s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000642s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000346s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000376s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000234s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000275s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.006015s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006089s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000238s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000232s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000134s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000270s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000947s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000276s ]
[ 2017-12-13T11:22:18+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000301s ]
[ 2017-12-13T11:22:18+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000695s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000768s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000411s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000455s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000268s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000311s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.007834s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007880s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000259s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000235s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000136s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000272s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000975s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000280s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000305s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.001476s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001751s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000594s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000660s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000376s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000435s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.011318s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011379s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000387s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000421s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000192s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000352s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001473s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000327s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000361s ]
[ 2017-12-13T11:22:52+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.001126s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001215s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000742s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000831s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000245s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000289s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.008262s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008308s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000257s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000233s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000142s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000284s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000993s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000287s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000313s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000925s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001024s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000564s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000621s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000224s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000282s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.009366s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009437s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000672s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000891s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000378s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000286s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002432s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000481s ]
[ 2017-12-13T11:22:52+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000521s ]
[ 2017-12-13T11:22:53+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000996s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001083s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000593s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000673s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000490s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000562s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.009133s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009186s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000302s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000253s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000141s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000325s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001125s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000453s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000494s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000736s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000798s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000491s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000537s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000266s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000321s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.010758s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010871s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000727s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000517s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000693s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001590s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000875s ]
[ 2017-12-13T11:22:53+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000964s ]
[ 2017-12-13T11:22:53+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.000953s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001010s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000782s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000820s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001017s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001081s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run ParseTemplate Behavior [ RunTime:0.009543s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009588s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --START--
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run ContentReplace Behavior [ RunTime:0.000688s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run TokenBuild Behavior [ RunTime:0.000641s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000606s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000678s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002716s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --START--
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000702s ]
[ 2017-12-13T11:25:46+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000731s ]
[ 2017-12-13T11:25:46+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --START--
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Run CheckRoute Behavior [ RunTime:0.001038s ]
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001095s ]
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --START--
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000791s ]
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000826s ]
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --START--
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000691s ]
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000731s ]
[ 2017-12-13T11:25:59+08:00 ] /Member/Investmentmanagement/index | INFO: Tag[ view_parse ] --START--
